grass_region,category_group,seller_type,shopee_item_id,shopee_model_id,competitor_item_id,competitor_model_id,shopee_model_price_usd,shopee_model_price,competitor_model_price,shopee_gmv_usd,shopee_order,shopee_model_competitiveness_status
MY,Fashion,Non-Mall,1661564888,8844385340,2528901635,945686233,107.8338478,505,439,323.2517203,3,Shopee > CPT
MY,Electronics,Long Tail (LT),8301789600,3978088322,4181832360,2456691536,88.91700507,416,421,4082.999947,46,Shopee < CPT
ID,FMCG,Long Tail (LT),472329234,2551968790,2482775951,9864629336,45.80318155,709056,758030,2061.142728,45,Shopee < CPT
ID,Electronics,Mall,502697962,5700753792,6146116965,6353803328,150.0063461,2322173,2201315,4950.208908,33,Shopee > CPT
ID,Electronics,Long Tail (LT),4102827871,1574161045,9532734109,8604434998,9.465580808,146531,147717,227.1725073,24,Shopee < CPT
ID,Fashion,Mall,3024844615,9299177608,9426153528,7478555576,19.68502802,304734,254469,157.4801847,8,Shopee > CPT
SG,Lifestyle,Non-Mall,1677253769,9649512690,7370960661,4824841327,52.56305758,71,77,8809.515069,169,Shopee < CPT
ID,FMCG,Mall,9572206734,9112548327,7539832645,2372729009,178.2821411,2759896,2296614,1782.820968,10,Shopee > CPT
ID,Fashion,Long Tail (LT),4814275905,8128599007,6843530331,2852239921,365.7943762,5662679,5209974,12071.21262,33,Shopee > CPT
ID,Fashion,Long Tail (LT),9545873021,9118179675,9557870914,790229629,7.15198288,110716,107522,135.8873421,19,Shopee > CPT
MY,Electronics,Long Tail (LT),1274697355,8055697559,4966902656,5186532000,105.9994932,496,532,17356.16365,164,Shopee < CPT
MY,Lifestyle,Mall,8566060500,8397037251,3890437256,2074542120,84.58994808,396,420,4224.675948,50,Shopee < CPT
ID,Fashion,Mall,4863468091,4059963199,2831320699,1988866029,172.2776372,2666943,2720034,7580.213301,44,Shopee < CPT
TH,Fashion,Cross Border,4032576978,8591582137,7854804834,5272833566,94.53248267,3449,3236,756.2249051,8,Shopee > CPT
MY,FMCG,Long Tail (LT),7483449171,4955703878,9621328511,930449402,19.58827785,91,99,3689.123593,190,Shopee < CPT
ID,Fashion,Non-Mall,7295743818,5814149409,6553547816,1199134092,69.38704871,1074146,1063988,8534.605342,123,Shopee > CPT
ID,Lifestyle,Non-Mall,7748960375,7213161205,3930654245,8516948192,22.3857742,346542,333952,3559.328058,159,Shopee > CPT
MY,Electronics,Long Tail (LT),4832732684,2127550719,3425397056,1626066709,286.7005838,1343,1401,31807.32917,111,Shopee < CPT
PH,FMCG,Long Tail (LT),3714603970,5581493293,2396248406,1187625632,44.60125049,2523,2454,4146.737594,93,Shopee > CPT
TH,Fashion,Non-Mall,8828000596,2340186095,3529783907,7847477912,216.8306925,7911,8671,24717.47085,114,Shopee < CPT
ID,FMCG,Non-Mall,7217379173,9079575411,8301270641,7047160571,63.4534615,982291,1138465,8122.040503,128,Shopee < CPT
SG,Electronics,Non-Mall,4352357275,5718937992,6271437578,14965643,60.75033939,82,91,10354.97963,172,Shopee < CPT
TH,Electronics,Long Tail (LT),8257098673,54060169,7607501796,2226087671,78.22142793,2854,2545,9777.588971,125,Shopee > CPT
VN,Lifestyle,Long Tail (LT),815729861,6638885401,4724471833,1442940937,15.35694661,373596,384992,752.4901449,49,Shopee < CPT
TH,FMCG,Mall,8472344381,2055481460,7313448351,5569367256,268.7270459,9804,8553,20690.06345,77,Shopee > CPT
MY,FMCG,Long Tail (LT),207754732,5005175091,5118784298,2063925132,228.2621935,1069,1125,2280.898277,10,Shopee < CPT
MY,Electronics,Cross Border,8858545449,7700855425,6066036336,889277208,50.59619553,237,202,2326.132181,46,Shopee > CPT
ID,FMCG,Mall,2792976573,5376144956,9329130020,493989770,241.8875568,3744540,3794897,5079.638255,21,Shopee < CPT
ID,FMCG,Long Tail (LT),3704498094,7555312555,1583192107,2437474640,149.9006984,2320537,2124858,3297.814282,22,Shopee > CPT
ID,FMCG,Long Tail (LT),2130022126,1496214103,563985170,9864544449,38.88660284,601984,702886,3072.041342,79,Shopee < CPT
TH,Fashion,Mall,7608159883,3237122390,5204990060,9881746367,208.3593336,7602,8073,10000.84963,48,Shopee < CPT
ID,Lifestyle,Cross Border,8554202284,851612562,3873626923,3349268324,133.0502555,2059684,2205120,21953.28704,165,Shopee < CPT
SG,Lifestyle,Non-Mall,7217606508,3572603235,4346866984,8027032066,298.7975299,406,456,7153.922396,24,Shopee < CPT
ID,Electronics,Cross Border,2399419093,6862390308,7852299194,7853317650,220.1977743,3408771,3679589,23781.35512,108,Shopee < CPT
ID,Electronics,Long Tail (LT),2905537512,8623701062,6875356802,1190277651,62.37612358,965613,794687,9605.917251,154,Shopee > CPT
ID,FMCG,Non-Mall,2318084803,6422299221,7046726912,9856730165,180.2546593,2790432,2555432,34969.40073,194,Shopee > CPT
MY,Electronics,Non-Mall,6333898508,7986525178,2591848688,5698450833,58.97779079,276,272,2826.692271,48,Shopee > CPT
ID,Fashion,Non-Mall,7948332623,9227277373,9432678318,4167140285,226.8024369,3511015,4211536,1587.617002,7,Shopee < CPT
VN,FMCG,Cross Border,8238484022,2900190682,751210278,7883652438,412.2633987,10029337,9621967,20200.90486,49,Shopee > CPT
ID,FMCG,Non-Mall,1018687347,6257830029,3994071075,2121711436,155.3334554,2404639,2444256,5436.669681,35,Shopee < CPT
ID,FMCG,Cross Border,1732511596,5679505690,5549204087,1435045886,165.2285199,2557820,2550230,10078.93931,61,Shopee > CPT
ID,Lifestyle,Non-Mall,1695400104,5996310251,7327861867,399056486,32.02392718,495746,488363,288.2151093,9,Shopee > CPT
TH,FMCG,Mall,1995055707,9841190234,5006170030,2551871184,204.2086901,7450,6650,26135.69402,128,Shopee > CPT
ID,Lifestyle,Non-Mall,2771906127,3593896260,8476464674,9404530764,275.781647,4269237,4550883,52950.06647,192,Shopee < CPT
ID,Fashion,Long Tail (LT),4908118383,3361498105,906375212,5323928500,23.56502299,364798,437636,2757.105132,117,Shopee < CPT
ID,Fashion,Non-Mall,9159678873,4912156266,9312807931,2553621539,130.55575,2021068,2056862,6919.453764,53,Shopee < CPT
MY,Lifestyle,Long Tail (LT),8599426799,9894658752,6205996516,2725707710,109.4077568,512,422,5025.230704,46,Shopee > CPT
MY,Fashion,Cross Border,3332688944,839926083,6007675106,5606410737,282.092286,1322,1518,41464.55433,147,Shopee < CPT
ID,Fashion,Long Tail (LT),1032509281,5889050317,1412291393,909110304,39.9052628,617753,661560,2314.503666,58,Shopee < CPT
ID,FMCG,Non-Mall,3952578425,8748515317,912262785,1440715111,122.7475239,1900193,1523813,21235.32115,173,Shopee > CPT
ID,Lifestyle,Non-Mall,8888142830,8535272332,7207899525,9760055742,80.97221699,1253490,1459087,9959.579471,123,Shopee < CPT
SG,Fashion,Long Tail (LT),8188591485,5648947263,4889768335,7763211811,45.83014875,62,70,7829.374839,172,Shopee < CPT
TH,Electronics,Long Tail (LT),2660109324,1822398692,8424285496,370000243,25.91771681,945,895,2460.499089,95,Shopee > CPT
MY,Lifestyle,Non-Mall,2356602681,9337236018,7308351582,7748583007,25.43655578,119,111,736.3311463,29,Shopee > CPT
VN,Lifestyle,Cross Border,6832783094,7901977692,5265356108,7869605592,205.151136,4990814,4588930,9642.102888,47,Shopee > CPT
ID,Lifestyle,Non-Mall,7827822556,9372063522,4925341789,499680055,101.8995613,1577456,1266675,9069.060043,89,Shopee > CPT
ID,FMCG,Long Tail (LT),3439112994,3981386183,4385645868,4464813435,391.6808221,6063414,7153505,1175.042279,3,Shopee < CPT
SG,Electronics,Cross Border,2873775296,3469333745,5391650703,5601350634,42.79540845,58,59,7962.996953,187,Shopee < CPT
VN,FMCG,Cross Border,466999599,2387770948,2507929177,4272967477,8.902264164,216569,220517,44.51114993,5,Shopee < CPT
PH,Electronics,Long Tail (LT),7674997619,8196924082,5509842849,4492607173,225.5645088,12763,13100,20074.7031,89,Shopee < CPT
TH,Fashion,Long Tail (LT),1273120913,2841092036,3224587932,6227231289,39.10786991,1426,1206,6018.774067,154,Shopee > CPT
ID,FMCG,Non-Mall,1362948285,6618703752,6394275484,8533192089,87.41873797,1353285,1147261,2797.398017,32,Shopee > CPT
SG,Fashion,Mall,7190359958,1711063619,7498785458,9731434593,10.3628827,14,11,914.7975478,89,Shopee > CPT
PH,Fashion,Cross Border,2205408802,2709015883,5793480139,6649507338,46.44879843,2628,2601,92.88844903,2,Shopee > CPT
TH,FMCG,Non-Mall,7223867570,6750625558,6229880844,6515983308,287.9680682,10506,11555,15836.81636,55,Shopee < CPT
ID,Lifestyle,Non-Mall,6184025613,408025123,3811104219,3500802485,269.926554,4178598,4617077,48586.7795,180,Shopee < CPT
TH,Electronics,Mall,7498368371,6921816169,9668315715,1161158536,280.5498088,10236,11102,24687.70641,88,Shopee < CPT
MY,FMCG,Long Tail (LT),4828689373,8616561808,9651079889,5930118826,319.6803055,1498,1330,34199.81864,107,Shopee > CPT
PH,Electronics,Mall,9853831646,3163630017,1085320274,7690851607,22.12773219,1252,1106,3739.36095,169,Shopee > CPT
TH,FMCG,Long Tail (LT),628457903,6269550213,9645327280,1807767396,134.0349571,4890,4206,7505.241665,56,Shopee > CPT
ID,Electronics,Cross Border,6627499386,5781958796,8080457573,4452585612,272.1809959,4213497,3410229,41371.50247,152,Shopee > CPT
TH,Lifestyle,Cross Border,1275335113,9944264643,7309546492,1521239152,102.322972,3733,4215,15960.64298,156,Shopee < CPT
ID,Electronics,Non-Mall,4678221823,9336602210,3434691472,8924921407,53.23159458,824051,682429,3992.366203,75,Shopee > CPT
MY,Electronics,Mall,1839196624,849182162,4407097748,628878791,120.5369055,564,578,22022.08353,183,Shopee < CPT
TH,FMCG,Non-Mall,606023282,4008437876,2209030546,6148584797,60.21432304,2197,2237,3131.130692,52,Shopee < CPT
ID,Lifestyle,Cross Border,4424617006,6128080785,3656436877,9421109636,401.611633,6217148,6209576,32932.14922,82,Shopee > CPT
PH,Fashion,Mall,4929039862,9281231859,3600814990,2961734543,29.68742311,1679,1940,3263.99689,110,Shopee < CPT
ID,FMCG,Mall,6409619242,8360446313,2749129872,5199401319,50.80815337,786535,671350,2692.830012,53,Shopee > CPT
ID,Fashion,Long Tail (LT),1765864413,7978560547,5184594502,7212771800,238.3377761,3689587,4042872,41470.76244,174,Shopee < CPT
TH,Fashion,Long Tail (LT),2780003306,6132673830,489465846,9397762443,3.907599992,142,167,727.7760267,187,Shopee < CPT
ID,Fashion,Long Tail (LT),2929615936,6149524849,5896729183,9487329262,222.5182389,3444693,3893534,36492.98485,164,Shopee < CPT
ID,FMCG,Mall,2899769682,1315657818,7140676387,9673742336,33.47594103,518224,471265,1539.892381,46,Shopee > CPT
ID,Electronics,Non-Mall,8897679359,2671134249,9318040753,762113563,227.240073,3517789,3131404,2954.120151,13,Shopee > CPT
MY,Lifestyle,Long Tail (LT),3128283770,5965139172,6265603714,6756452762,104.5647799,490,529,9304.95546,89,Shopee < CPT
VN,Lifestyle,Long Tail (LT),1036226478,5685565103,4344008557,4710973862,131.40173,3196675,2902047,23258.10194,177,Shopee > CPT
ID,Fashion,Long Tail (LT),619583149,3844802167,6561389579,4159937285,121.5346013,1881416,2091245,10087.36979,83,Shopee < CPT
ID,Electronics,Cross Border,8920799606,5853230106,9615336997,8342976980,7.880946441,122000,133022,1379.15442,175,Shopee < CPT
PH,FMCG,Mall,311169448,773050470,2269745924,2384496837,424.2234761,24004,20243,66602.36109,157,Shopee > CPT
VN,Electronics,Mall,7324097277,6895340591,6552674336,234739404,386.1240968,9393433,11271232,5019.612743,13,Shopee < CPT
ID,Fashion,Long Tail (LT),2202594930,1158335252,5839150992,6500809218,2.719965695,42106,44570,35.35919382,13,Shopee < CPT
ID,Lifestyle,Long Tail (LT),191633621,5821223433,3468543996,6097362915,57.73962127,893838,824495,8372.243145,145,Shopee > CPT
VN,Electronics,Cross Border,3493214480,9091830883,8546766664,137543780,16.31012649,396784,372881,2740.097092,168,Shopee > CPT
ID,FMCG,Cross Border,3978302856,666141760,7019108069,6840871703,345.3939191,5346870,4999862,43865.02309,127,Shopee > CPT
TH,Fashion,Long Tail (LT),4729959513,4618324807,3961031329,9999618996,29.47839634,1075,1134,2504.350924,85,Shopee < CPT
PH,Electronics,Non-Mall,2388579734,5366093844,3741423780,2996141349,85.42636447,4833,4844,8455.870918,99,Shopee < CPT
SG,Electronics,Cross Border,8827494140,4745905281,6427095702,2789507459,228.9088332,311,358,12101.61154,53,Shopee < CPT
VN,Electronics,Cross Border,5695777685,5709615938,2162824229,437264100,349.9774517,8514076,7114330,41997.29195,120,Shopee > CPT
TH,Fashion,Non-Mall,463432841,4353050308,6454125167,2477474246,40.18337182,1466,1410,2651.830129,66,Shopee > CPT
ID,Fashion,Non-Mall,4288449589,9056797566,8063670867,8208689349,167.5409004,2593616,3003398,21780.30942,130,Shopee < CPT
MY,Fashion,Mall,3000538920,1410038885,7024784919,6489093177,82.03513165,384,451,12208.03329,149,Shopee < CPT
ID,FMCG,Cross Border,1312853885,3907640274,2049925934,8075150612,244.6561914,3787400,3488483,15168.68318,62,Shopee > CPT
TH,FMCG,Non-Mall,3607305815,383384112,7763072428,7801717974,190.947255,6966,6116,1718.279364,9,Shopee > CPT
ID,Lifestyle,Long Tail (LT),8688859548,4421849678,9305991444,3633401124,109.4753732,1694733,1849118,10181.20661,93,Shopee < CPT
SG,FMCG,Mall,780613263,5901728235,6698361387,8949053421,80.34948715,109,91,320.105723,4,Shopee > CPT
TH,FMCG,Cross Border,4343443831,3907753497,7940502877,1689473254,165.089493,6023,6673,28392.85763,172,Shopee < CPT
ID,Fashion,Non-Mall,3943092708,8824980672,4443670666,8338971508,140.8151312,2179888,2199457,6899.939408,49,Shopee < CPT
ID,Electronics,Mall,3232998452,158084511,928963248,631130546,57.70727879,893337,1066134,8309.843222,144,Shopee < CPT
ID,FMCG,Cross Border,2398501609,8902457129,1138588957,8440009128,158.7206251,2457074,2087313,5872.661607,37,Shopee > CPT
MY,Lifestyle,Long Tail (LT),7146193858,2644967214,549197150,6011201915,245.7264026,1151,1071,47152.5044,192,Shopee > CPT
ID,Electronics,Long Tail (LT),1667121109,1888501884,8947049054,5663457536,0.2488761963,3852,3435,29.36184232,118,Shopee > CPT
PH,Lifestyle,Long Tail (LT),6957633465,6106889845,6181812068,7083690034,107.7198557,6095,6829,15295.66662,142,Shopee < CPT
TH,Lifestyle,Mall,3357539513,5995086003,9483591830,9068882933,8.397511745,306,275,1048.332945,125,Shopee > CPT
PH,Electronics,Non-Mall,9034632429,9359351849,1222612191,4962215869,2.538595583,143,161,376.55521,149,Shopee < CPT
TH,FMCG,Cross Border,309984476,9120811594,6786457727,7290687194,49.23383714,1796,1651,8220.355474,167,Shopee > CPT
SG,Electronics,Long Tail (LT),5012168538,412035975,1972944263,2042120737,16.89630827,23,23,2296.538306,136,Shopee = CPT
TH,Electronics,Long Tail (LT),99711571,7656595771,8660617149,2792682892,342.3040112,12489,12582,38336.59025,112,Shopee < CPT
ID,Electronics,Cross Border,802541288,5633871799,7114188512,7767181896,13.48617313,208772,247787,2252.183327,167,Shopee < CPT
ID,FMCG,Mall,6228157089,2613274114,6958806041,9208541084,19.18755656,297032,349406,2360.061755,123,Shopee < CPT
VN,Fashion,Cross Border,8186023819,9009555156,6642273998,434519690,349.0975228,8492669,10036395,19200.36153,55,Shopee < CPT
ID,Fashion,Mall,9847212113,4159860618,6015047593,151588917,43.35089108,671093,561869,7326.295468,169,Shopee > CPT
MY,Electronics,Long Tail (LT),6857484957,7994526146,1876630464,2003194582,21.45503587,100,113,2795.113885,131,Shopee < CPT
ID,Fashion,Cross Border,3831892591,748994347,6635656628,7542234090,100.724193,1559260,1847100,18331.7929,182,Shopee < CPT
ID,Lifestyle,Mall,9633557589,1398948921,5836092456,9570788110,70.26673341,1087764,1045755,2108.00168,30,Shopee > CPT
ID,Fashion,Non-Mall,1893942810,215078139,5211098789,9800991014,61.07919792,945536,1001768,8001.370498,131,Shopee < CPT
ID,Electronics,Long Tail (LT),1438629857,6694922194,5393915810,5856769619,40.09276398,620656,611918,7697.810277,192,Shopee > CPT
ID,Lifestyle,Cross Border,5449858204,3469042352,6343464018,7816601560,53.37138815,826215,781967,2882.052259,54,Shopee > CPT
ID,FMCG,Mall,8500204613,4506330045,2218425464,2511748151,113.4613316,1756438,1470895,4084.607603,36,Shopee > CPT
VN,Electronics,Mall,639002737,4620935102,6374963667,1580334212,157.7198178,3836928,3229417,30597.63774,194,Shopee > CPT
TH,Lifestyle,Mall,7240693442,5449995703,9639375153,5969110129,296.296035,10810,8954,26072.10886,88,Shopee > CPT
ID,Electronics,Mall,3529786090,7008406949,1120423932,6968602058,91.96027652,1423591,1271845,18208.13398,198,Shopee > CPT
ID,Lifestyle,Cross Border,9030457782,3373938876,2848530785,762647028,325.0081523,5031288,5635275,30875.77016,95,Shopee < CPT
ID,Lifestyle,Long Tail (LT),7734299496,2197545212,6500000070,9077325388,179.6388003,2780898,2378457,14550.74048,81,Shopee > CPT
SG,FMCG,Mall,3174066341,2088660758,2873280675,424398195,5.178491537,7,8,25.69656033,5,Shopee < CPT
ID,Lifestyle,Cross Border,735745813,7585623541,6467376199,1514880773,434.2464282,6722351,6824522,12158.89849,28,Shopee < CPT
PH,Lifestyle,Cross Border,4177776080,3396793756,2712388663,206150222,33.56196109,1899,1587,4597.819171,137,Shopee > CPT
SG,Electronics,Cross Border,1860993025,8837643660,244879240,5429264948,188.3627868,256,212,23493.99802,125,Shopee > CPT
SG,Fashion,Non-Mall,2961848019,9362758635,1082839994,8672182800,132.9496187,181,161,17541.20627,132,Shopee > CPT
TH,Fashion,Cross Border,426478761,1625731153,5302782906,5093694884,275.3680568,10047,8571,14869.55449,54,Shopee > CPT
MY,Fashion,Long Tail (LT),4738447782,3876071973,4116744047,9707500542,195.0236499,914,860,780.0714781,4,Shopee > CPT
TH,Electronics,Mall,9854558128,5639479252,4429443174,448964093,128.0062328,4670,4535,23294.64322,182,Shopee > CPT
ID,Lifestyle,Mall,7807748016,8479747860,3819436662,1473773149,70.14618649,1085898,1286292,2665.554989,38,Shopee < CPT
TH,FMCG,Long Tail (LT),5985555610,4754410144,3586885072,9977452407,333.2850929,12160,14032,35660.31272,107,Shopee < CPT
TH,FMCG,Cross Border,8595902137,6770137950,9437458232,1404602300,296.6848793,10824,12616,35005.60481,118,Shopee < CPT
VN,Electronics,Long Tail (LT),2165833882,4774297052,1769349783,8070917526,123.7112681,3009585,3102901,15711.32648,127,Shopee < CPT
ID,Fashion,Cross Border,4464501163,5319158238,1402420965,4323868849,4.602825898,71254,57490,856.1250606,186,Shopee > CPT
TH,Lifestyle,Long Tail (LT),2522948897,3021857226,7797711070,91568798,44.35688583,1618,1422,5853.562276,132,Shopee > CPT
MY,Electronics,Non-Mall,9788903021,7697970825,9059637338,5338360965,51.88555524,243,203,7932.789246,153,Shopee > CPT
SG,Fashion,Mall,8975499277,7993258283,689410333,584095936,119.3269732,162,172,7968.870453,67,Shopee < CPT
ID,Fashion,Cross Border,4690651496,747907204,1835700908,7222487358,89.52806526,1385939,1323042,13608.26382,152,Shopee > CPT
MY,Fashion,Non-Mall,8578943820,7598159080,7021696588,7577303286,379.9766415,1780,1840,49373.23305,130,Shopee < CPT
ID,Electronics,Non-Mall,3806522978,8486064662,7255197919,8783694327,103.4423682,1601339,1541027,11999.31036,116,Shopee > CPT
VN,FMCG,Mall,672002295,8493095296,8416848697,150937555,38.62372243,939618,856905,5793.554619,150,Shopee > CPT
ID,Fashion,Cross Border,3304261479,1967159902,8722840458,2158579889,244.2017123,3780364,3193979,19047.7305,78,Shopee > CPT
TH,Lifestyle,Non-Mall,8635132687,8527629734,6064250689,1000682795,20.25273115,738,880,1395.639483,69,Shopee < CPT
TH,FMCG,Cross Border,3764739164,1848708006,6214248029,2409204536,44.54291595,1625,1660,1558.795719,35,Shopee < CPT
VN,Electronics,Long Tail (LT),7858039451,8236755361,3979548606,8707809450,331.5109583,8064832,7926403,51384.1932,155,Shopee > CPT
TH,FMCG,Mall,9825307674,1403485623,5968321785,7215549413,30.63771241,1117,971,4622.723473,151,Shopee > CPT
SG,Fashion,Non-Mall,9473572053,4037773322,3690677540,936581865,289.1509384,393,381,55687.38299,193,Shopee > CPT
PH,FMCG,Non-Mall,1933954806,9152876597,2479845892,1223579523,310.3171488,17558,17537,48406.75809,156,Shopee > CPT
MY,FMCG,Mall,1568263878,5764739430,6220674580,4500419842,147.3351802,690,693,12808.44935,87,Shopee < CPT
